Paper_DOI,Reviewer_ID,Decision,Comment
10.1039/c5lc01415h,15711422.0,1,Good Experimental scheme.
10.1016/j.bspc.2020.102099,1683416.0,0,TNo novelty.
10.1016/j.bspc.2020.102099,2069128444.0,1,Good Experimental scheme.
10.1016/j.bspc.2020.102099,2268798422.0,0,Bad writing quality
10.1016/j.jneumeth.2020.108884,2123507361.0,0,Bad writing quality
10.1016/j.jneumeth.2020.108884,3128506.0,0,Minor and unclear contribution.
10.1016/j.jneumeth.2020.108884,82768911.0,0,The methodology has flaws.
10.1093/cercor/bhaa109,50771023.0,0,The methodology has flaws.
10.1093/cercor/bhaa109,2288038628.0,0,TNo novelty.
10.1093/cercor/bhaa109,2047038511.0,0,TNo novelty.
10.1109/NCC48643.2020.9056022,12921301.0,0,Minor and unclear contribution.
10.1109/NCC48643.2020.9056022,144497702.0,1,Findings are novel.
10.1109/NCC48643.2020.9056022,50019755.0,0,Minor and unclear contribution.
10.1016/j.dib.2020.105213,1713586.0,0,The methodology has flaws.
10.1016/j.dib.2020.105213,2294985470.0,0,Bad writing quality
10.1016/j.dib.2020.105213,83004566.0,1,Good Experimental scheme.
10.1007/s11682-019-00191-8,5968541.0,0,Minor and unclear contribution.
10.1007/s11682-019-00191-8,2047131474.0,1,Findings are novel.
10.1007/s11682-019-00191-8,2238025859.0,1,Well-written and clear paper.
10.1016/j.media.2019.05.007,83174680.0,1,Findings are novel.
10.1016/j.media.2019.05.007,145738418.0,1,Well-written and clear paper.
10.1016/j.media.2019.05.007,2337449159.0,0,Bad writing quality
10.1186/s40708-019-0096-3,47196624.0,0,TNo novelty.
10.1186/s40708-019-0096-3,2065154341.0,1,Good Experimental scheme.
10.1186/s40708-019-0096-3,2146374793.0,1,Findings are novel.
10.1007/s40489-019-00158-x,2127948747.0,0,Minor and unclear contribution.
10.1007/s40489-019-00158-x,4395547.0,1,This paper makes a significant contribution.
10.1007/s40489-019-00158-x,2094556735.0,0,Minor and unclear contribution.
10.3844/jcssp.2020.1268.1277,2057973273.0,1,Findings are novel.
10.3844/jcssp.2020.1268.1277,49414947.0,1,Well-written and clear paper.
10.3844/jcssp.2020.1268.1277,1564351470.0,0,Bad writing quality
10.1007/s11235-019-00556-w,2250465.0,0,TNo novelty.
10.1007/s11235-019-00556-w,98592399.0,1,This paper makes a significant contribution.
10.1007/s11235-019-00556-w,2305883868.0,0,Minor and unclear contribution.
10.1109/JIOT.2018.2832071,4579991.0,1,This paper makes a significant contribution.
10.1109/JIOT.2018.2832071,39207340.0,1,Well-written and clear paper.
10.1109/JIOT.2018.2832071,2068611376.0,1,Well-written and clear paper.
10.1109/LWC.2018.2795605,4459133.0,1,Findings are novel.
10.1109/LWC.2018.2795605,1698052948.0,1,Findings are novel.
10.1109/LWC.2018.2795605,2829767.0,0,Minor and unclear contribution.
10.1109/PIMRC.2017.8292737,2068016.0,1,Well-written and clear paper.
10.1109/PIMRC.2017.8292737,1410112749.0,0,The methodology has flaws.
10.1109/PIMRC.2017.8292737,49816385.0,0,The methodology has flaws.
10.1109/INFOCOM.2017.8057090,153570946.0,0,The methodology has flaws.
10.1109/INFOCOM.2017.8057090,35303300.0,1,Good Experimental scheme.
10.1109/INFOCOM.2017.8057090,153310426.0,1,Well-written and clear paper.
10.1109/CCDC.2017.7978685,6253371.0,0,Bad writing quality
10.1109/CCDC.2017.7978685,102376436.0,0,Minor and unclear contribution.
10.1109/CCDC.2017.7978685,144684447.0,0,TNo novelty.
10.1109/INFOCOM.2017.8057089,1423375023.0,1,Findings are novel.
10.1109/INFOCOM.2017.8057089,93833621.0,0,The methodology has flaws.
10.1109/INFOCOM.2017.8057089,1693760.0,0,TNo novelty.
10.1109/ICSC60394.2023.10441648,2115952069.0,0,TNo novelty.
10.1109/ICSC60394.2023.10441648,3076402.0,0,Bad writing quality
10.1109/ICSC60394.2023.10441648,70559187.0,0,Minor and unclear contribution.
10.1109/ICIEM59379.2023.10166032,103592502.0,0,Bad writing quality
10.1109/ICIEM59379.2023.10166032,1560603063.0,1,Well-written and clear paper.
10.1109/ICIEM59379.2023.10166032,2268038627.0,1,Findings are novel.
10.1016/j.dib.2022.108366,2060775115.0,1,Findings are novel.
10.1016/j.dib.2022.108366,2114067807.0,0,Bad writing quality
10.1016/j.dib.2022.108366,32323525.0,0,Minor and unclear contribution.
10.48084/ETASR.2756,49952164.0,1,Findings are novel.
10.48084/ETASR.2756,2108097798.0,1,Well-written and clear paper.
10.48084/ETASR.2756,5351447.0,0,TNo novelty.
10.1109/CVPR.2019.00899,6223930.0,1,Well-written and clear paper.
10.1109/CVPR.2019.00899,2107917030.0,1,Well-written and clear paper.
10.1109/CVPR.2019.00899,6410703.0,1,This paper makes a significant contribution.
10.3390/JIMAGING4110129,144851415.0,0,Minor and unclear contribution.
10.3390/JIMAGING4110129,1379521121.0,1,Well-written and clear paper.
10.3390/JIMAGING4110129,49942381.0,1,This paper makes a significant contribution.
10.1016/J.TRD.2019.03.002,152111669.0,1,Well-written and clear paper.
10.1016/J.TRD.2019.03.002,2067899389.0,1,Well-written and clear paper.
10.1016/J.TRD.2019.03.002,47983052.0,1,This paper makes a significant contribution.
10.1109/R10-HTC47129.2019.9042443,2220352117.0,0,Minor and unclear contribution.
10.1109/R10-HTC47129.2019.9042443,102677364.0,0,TNo novelty.
10.1109/R10-HTC47129.2019.9042443,3425998.0,1,This paper makes a significant contribution.
10.18653/v1/P19-1356,2569160.0,0,The methodology has flaws.
10.18653/v1/P19-1356,9786368.0,0,Minor and unclear contribution.
10.18653/v1/P19-1356,107774505.0,1,This paper makes a significant contribution.
10.1145/3274464,5253192.0,0,TNo novelty.
10.1145/3274464,79407119.0,0,The methodology has flaws.
10.1145/3274464,48090256.0,1,Well-written and clear paper.
10.1177/0894439317721985,2518811.0,0,Bad writing quality
10.1177/0894439317721985,2617203.0,1,Findings are novel.
10.1177/0894439317721985,11861590.0,1,Well-written and clear paper.
10.1016/J.IJINFOMGT.2018.02.003,5048402.0,1,This paper makes a significant contribution.
10.1016/J.IJINFOMGT.2018.02.003,2107891255.0,0,Bad writing quality
10.1016/J.IJINFOMGT.2018.02.003,2832818.0,0,Minor and unclear contribution.
10.1016/J.IJINFOMGT.2017.12.002,2292166230.0,0,Bad writing quality
10.1016/J.IJINFOMGT.2017.12.002,1895731.0,1,This paper makes a significant contribution.
10.1016/J.IJINFOMGT.2017.12.002,1380588687.0,1,Findings are novel.
10.1002/9781118445112.stat07551,14019242.0,0,The methodology has flaws.
10.1002/9781118445112.stat07551,80875487.0,1,This paper makes a significant contribution.
10.1002/9781118445112.stat07551,121041526.0,1,Well-written and clear paper.
10.1080/0284186X.2017.1415457,6045856.0,0,TNo novelty.
10.1080/0284186X.2017.1415457,2212026346.0,1,Findings are novel.
10.1080/0284186X.2017.1415457,1383246948.0,0,The methodology has flaws.
10.1016/j.radonc.2016.02.030,143905358.0,0,Minor and unclear contribution.
10.1016/j.radonc.2016.02.030,6004731.0,0,The methodology has flaws.
10.1016/j.radonc.2016.02.030,5847152.0,1,Good Experimental scheme.
10.1118/1.4935343,152970897.0,0,The methodology has flaws.
10.1118/1.4935343,11855962.0,1,Findings are novel.
10.1118/1.4935343,134165480.0,0,Bad writing quality
10.1002/jmri.24872,6656026.0,1,Good Experimental scheme.
10.1002/jmri.24872,1754011040.0,0,Bad writing quality
10.1002/jmri.24872,41202367.0,0,Minor and unclear contribution.
10.1148/radiol.2015142414,3745489.0,1,This paper makes a significant contribution.
10.1148/radiol.2015142414,2165244290.0,0,TNo novelty.
10.1148/radiol.2015142414,5721106.0,1,Well-written and clear paper.
10.1016/j.compbiomed.2015.02.009,71233844.0,0,Minor and unclear contribution.
10.1016/j.compbiomed.2015.02.009,1971216.0,0,The methodology has flaws.
10.1016/j.compbiomed.2015.02.009,26393299.0,1,Findings are novel.
10.1002/pros.22903,2086079159.0,1,Findings are novel.
10.1002/pros.22903,1403411552.0,1,Good Experimental scheme.
10.1002/pros.22903,152510341.0,0,Bad writing quality
10.1117/12.2043360,2177924434.0,0,TNo novelty.
10.1117/12.2043360,2249830062.0,1,Good Experimental scheme.
10.1117/12.2043360,2305175218.0,1,This paper makes a significant contribution.
10.1111/ijlh.13537,3792538.0,1,Good Experimental scheme.
10.1111/ijlh.13537,47204380.0,1,Findings are novel.
10.1111/ijlh.13537,2292205846.0,1,This paper makes a significant contribution.
10.1097/CCM.0000000000005085,46741333.0,1,This paper makes a significant contribution.
10.1097/CCM.0000000000005085,4236823.0,0,The methodology has flaws.
10.1097/CCM.0000000000005085,47792102.0,1,This paper makes a significant contribution.
10.1097/CCM.0000000000005027,2130902233.0,1,Good Experimental scheme.
10.1097/CCM.0000000000005027,2112533011.0,0,TNo novelty.
10.1097/CCM.0000000000005027,1737469.0,1,Findings are novel.
10.1038/s41467-021-20910-4,120508065.0,1,Well-written and clear paper.
10.1038/s41467-021-20910-4,4985008.0,0,The methodology has flaws.
10.1038/s41467-021-20910-4,152330021.0,0,Minor and unclear contribution.
10.1038/s41598-021-87463-w,2115353057.0,1,This paper makes a significant contribution.
10.1038/s41598-021-87463-w,2097614.0,1,Well-written and clear paper.
10.1038/s41598-021-87463-w,2216927509.0,1,This paper makes a significant contribution.
10.1001/jamanetworkopen.2020.35057,145806579.0,1,Well-written and clear paper.
10.1001/jamanetworkopen.2020.35057,1411646173.0,0,TNo novelty.
10.1001/jamanetworkopen.2020.35057,2164673578.0,1,Findings are novel.
10.3390/jpm10040266,2477664.0,1,Good Experimental scheme.
10.3390/jpm10040266,119667892.0,1,Good Experimental scheme.
10.3390/jpm10040266,47876037.0,1,This paper makes a significant contribution.
10.2337/cd20-0046,2145454908.0,1,Good Experimental scheme.
10.2337/cd20-0046,144292588.0,0,The methodology has flaws.
10.2337/cd20-0046,2307171911.0,0,TNo novelty.
10.1128/JCM.02811-20,143933306.0,0,Minor and unclear contribution.
10.1128/JCM.02811-20,2166292082.0,0,The methodology has flaws.
10.1128/JCM.02811-20,1577687468.0,1,Good Experimental scheme.
10.1002/hep4.1626,2979277.0,1,Good Experimental scheme.
10.1002/hep4.1626,6830970.0,1,This paper makes a significant contribution.
10.1002/hep4.1626,1381376597.0,1,Good Experimental scheme.
10.5220/0010215303190328,107586172.0,1,Good Experimental scheme.
10.5220/0010215303190328,19890578.0,1,This paper makes a significant contribution.
10.5220/0010215303190328,2116708661.0,0,Bad writing quality
10.1109/ACCESS.2020.3030184,2148890.0,0,Bad writing quality
10.1109/ACCESS.2020.3030184,2306162566.0,0,TNo novelty.
10.1109/ACCESS.2020.3030184,2254293.0,0,Minor and unclear contribution.
10.1016/j.ijdrr.2020.101584,102105375.0,1,Well-written and clear paper.
10.1016/j.ijdrr.2020.101584,2166095458.0,1,Good Experimental scheme.
10.1016/j.ijdrr.2020.101584,1403777055.0,1,Findings are novel.
10.1109/ICESC48915.2020.9156031,40295074.0,1,Good Experimental scheme.
10.1109/ICESC48915.2020.9156031,2058468535.0,0,Bad writing quality
10.1109/ICESC48915.2020.9156031,2150668932.0,1,Well-written and clear paper.
10.1109/TNSM.2020.3031034,121541832.0,0,Minor and unclear contribution.
10.1109/TNSM.2020.3031034,1419473146.0,0,Minor and unclear contribution.
10.1109/TNSM.2020.3031034,2126179984.0,0,TNo novelty.
10.1007/s00165-020-00508-1,37961835.0,1,Well-written and clear paper.
10.1007/s00165-020-00508-1,102569267.0,0,Minor and unclear contribution.
10.1007/s00165-020-00508-1,2146988963.0,1,Findings are novel.
10.1002/inst.12282,34996735.0,1,Findings are novel.
10.1002/inst.12282,143816968.0,1,Findings are novel.
10.1002/inst.12282,46857434.0,1,This paper makes a significant contribution.
10.1109/TR.2019.2936072,153003061.0,0,Minor and unclear contribution.
10.1109/TR.2019.2936072,5047952.0,0,Bad writing quality
10.1109/TR.2019.2936072,1721860.0,0,TNo novelty.
10.1145/3376897.3377864,2108586983.0,0,TNo novelty.
10.1145/3376897.3377864,2143404517.0,1,This paper makes a significant contribution.
10.1145/3376897.3377864,2116741236.0,0,TNo novelty.
10.1109/ICST46399.2020.00019,2807119.0,1,This paper makes a significant contribution.
10.1109/ICST46399.2020.00019,3421647.0,0,TNo novelty.
10.1109/ICST46399.2020.00019,3425848.0,0,TNo novelty.
10.1073/pnas.2003162117,2671293.0,1,Findings are novel.
10.1073/pnas.2003162117,40095443.0,0,TNo novelty.
10.1073/pnas.2003162117,2118774034.0,1,Findings are novel.
10.1109/RE.2019.00050,36649700.0,1,This paper makes a significant contribution.
10.1109/RE.2019.00050,2287839075.0,1,This paper makes a significant contribution.
10.1109/RE.2019.00050,2179706145.0,0,Minor and unclear contribution.
10.1109/REW.2019.00050,90050189.0,1,This paper makes a significant contribution.
10.1109/REW.2019.00050,1849484.0,1,This paper makes a significant contribution.
10.1109/REW.2019.00050,46295330.0,0,Minor and unclear contribution.
10.1088/1361-6560/ab2cb0,91462417.0,1,This paper makes a significant contribution.
10.1088/1361-6560/ab2cb0,2185941349.0,0,Minor and unclear contribution.
10.1088/1361-6560/ab2cb0,2317582791.0,1,Well-written and clear paper.
10.1088/1361-6560/ab1ba0,51119039.0,0,The methodology has flaws.
10.1088/1361-6560/ab1ba0,2057794233.0,0,TNo novelty.
10.1088/1361-6560/ab1ba0,1382651406.0,0,Bad writing quality
10.1088/1361-6560/aafd52,113492571.0,1,Findings are novel.
10.1088/1361-6560/aafd52,1388317459.0,0,Bad writing quality
10.1088/1361-6560/aafd52,2070039349.0,1,Findings are novel.
10.1109/TRPMS.2018.2884320,1698459.0,0,Minor and unclear contribution.
10.1109/TRPMS.2018.2884320,2210120738.0,1,This paper makes a significant contribution.
10.1109/TRPMS.2018.2884320,103987521.0,0,Minor and unclear contribution.
10.1002/mp.12906,144661043.0,1,Findings are novel.
10.1002/mp.12906,2143626077.0,1,Good Experimental scheme.
10.1002/mp.12906,48915018.0,0,Minor and unclear contribution.
10.1088/1361-6560/aaa94e,114113975.0,0,The methodology has flaws.
10.1088/1361-6560/aaa94e,144134694.0,0,The methodology has flaws.
10.1088/1361-6560/aaa94e,94592520.0,0,TNo novelty.
10.1088/1361-6560/aa71f3,50346846.0,1,Well-written and clear paper.
10.1088/1361-6560/aa71f3,1684233.0,0,Bad writing quality
10.1088/1361-6560/aa71f3,49959941.0,1,Well-written and clear paper.
10.1088/1361-6560/aa64c7,12480889.0,1,Findings are novel.
10.1088/1361-6560/aa64c7,2090501038.0,1,Well-written and clear paper.
10.1088/1361-6560/aa64c7,145407517.0,1,Good Experimental scheme.
10.1088/1361-6560/62/1/258,2109552014.0,0,TNo novelty.
10.1088/1361-6560/62/1/258,25577909.0,1,Good Experimental scheme.
10.1088/1361-6560/62/1/258,1995326277.0,0,TNo novelty.
10.1088/1748-0221/11/11/P11014,49692793.0,0,Bad writing quality
10.1088/1748-0221/11/11/P11014,2144128857.0,1,This paper makes a significant contribution.
10.1088/1748-0221/11/11/P11014,4035144.0,1,This paper makes a significant contribution.
10.1126/sciadv.abd0953,2290194060.0,0,TNo novelty.
10.1126/sciadv.abd0953,13378769.0,0,Bad writing quality
10.1126/sciadv.abd0953,30923846.0,1,Well-written and clear paper.
10.1029/2020GL088950,2153105952.0,1,This paper makes a significant contribution.
10.1029/2020GL088950,1398170879.0,0,Minor and unclear contribution.
10.1029/2020GL088950,2310343847.0,0,The methodology has flaws.
10.1130/geol.s.12777605.v1,47003172.0,1,This paper makes a significant contribution.
10.1130/geol.s.12777605.v1,1443780805.0,1,Findings are novel.
10.1130/geol.s.12777605.v1,2234575532.0,0,The methodology has flaws.
10.1029/2019JB018232,30191405.0,0,Bad writing quality
10.1029/2019JB018232,145682426.0,0,Minor and unclear contribution.
10.1029/2019JB018232,39756252.0,0,The methodology has flaws.
10.1038/s41586-020-2045-y,1571200988.0,0,Minor and unclear contribution.
10.1038/s41586-020-2045-y,2332614.0,1,Well-written and clear paper.
10.1038/s41586-020-2045-y,2291191905.0,1,Good Experimental scheme.
10.1016/j.gr.2019.08.004,100470883.0,0,Bad writing quality
10.1016/j.gr.2019.08.004,1383246948.0,0,Bad writing quality
10.1016/j.gr.2019.08.004,2264516644.0,1,Findings are novel.
10.1029/2018JB016145,2108127.0,1,Good Experimental scheme.
10.1029/2018JB016145,2108974695.0,0,The methodology has flaws.
10.1029/2018JB016145,49282672.0,1,Good Experimental scheme.
10.3390/s22010408,4767460.0,0,The methodology has flaws.
10.3390/s22010408,15565356.0,0,TNo novelty.
10.3390/s22010408,14912375.0,1,Good Experimental scheme.
10.1109/SENSORS47125.2020.9278630,2073146511.0,1,Findings are novel.
10.1109/SENSORS47125.2020.9278630,101757216.0,0,TNo novelty.
10.1109/SENSORS47125.2020.9278630,2591635.0,1,Findings are novel.
10.3389/fpsyg.2020.01111,1397485945.0,1,This paper makes a significant contribution.
10.3389/fpsyg.2020.01111,4096228.0,1,Good Experimental scheme.
10.3389/fpsyg.2020.01111,1576758314.0,1,Good Experimental scheme.
10.1186/s12864-019-6413-7,2118255548.0,0,Minor and unclear contribution.
10.1186/s12864-019-6413-7,25555122.0,0,TNo novelty.
10.1186/s12864-019-6413-7,152254573.0,0,The methodology has flaws.
10.1007/s00779-020-01427-x,5650257.0,1,This paper makes a significant contribution.
10.1007/s00779-020-01427-x,1491399875.0,1,This paper makes a significant contribution.
10.1007/s00779-020-01427-x,1397677067.0,0,Bad writing quality
10.1145/3290605.3300568,83857207.0,0,Bad writing quality
10.1145/3290605.3300568,1816944.0,0,The methodology has flaws.
10.1145/3290605.3300568,102564318.0,1,Good Experimental scheme.
10.1109/JSEN.2018.2873003,1886307.0,1,This paper makes a significant contribution.
10.1109/JSEN.2018.2873003,6195938.0,0,TNo novelty.
10.1109/JSEN.2018.2873003,1657337360.0,1,Good Experimental scheme.
10.1109/TC.2021.3131040,1398474514.0,0,Minor and unclear contribution.
10.1109/TC.2021.3131040,2145520398.0,1,Good Experimental scheme.
10.1109/TC.2021.3131040,2181493469.0,0,Bad writing quality
10.3390/info13060303,2114240134.0,1,Good Experimental scheme.
10.3390/info13060303,144148678.0,1,Good Experimental scheme.
10.3390/info13060303,1398772748.0,1,Findings are novel.
10.3390/s22114077,1685083.0,1,This paper makes a significant contribution.
10.3390/s22114077,4614647.0,1,Good Experimental scheme.
10.3390/s22114077,1471322134.0,1,Findings are novel.
10.1109/JSEN.2022.3153362,4718502.0,1,Good Experimental scheme.
10.1109/JSEN.2022.3153362,2056284748.0,0,TNo novelty.
10.1109/JSEN.2022.3153362,7222011.0,0,Bad writing quality
10.1007/s11042-022-12481-3,49511295.0,1,Well-written and clear paper.
10.1007/s11042-022-12481-3,153073370.0,1,Good Experimental scheme.
10.1007/s11042-022-12481-3,2257608036.0,1,Well-written and clear paper.
10.1109/jsen.2021.3113837,145803385.0,0,The methodology has flaws.
10.1109/jsen.2021.3113837,2228270.0,0,Bad writing quality
10.1109/jsen.2021.3113837,6644478.0,0,The methodology has flaws.
10.1109/JIOT.2020.3038804,2071621314.0,0,TNo novelty.
10.1109/JIOT.2020.3038804,145077269.0,0,TNo novelty.
