Paper_ID,DOI,Title,Abstract,Venue,publicationType,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID,publication_type_2,Citations,References
004b34a845d747001ba6e9a2e4da2e55e53a5c71,10.1109/ICICCS53718.2022.9788187,English -Malayalam Vision aid with Multi Modal Machine Learning Technologies,,International Conference Intelligent Computing and Control Systems,conference,589ed020-784b-47ac-884d-9c6ae29fd509,2022 6th International Conference on Intelligent Computing and Control Systems (ICICCS),1469-1476,Unknown,2018589ed020-784b-47ac-884d-9c6ae29fd509,2022,2022-05-25,"Lekshmy H O, Swaminathan Jayaraman","2169012551, 49940663",https://www.semanticscholar.org/paper/004b34a845d747001ba6e9a2e4da2e55e53a5c71,"Computer Science, Engineering",2169012551,['Conference'],5.0,0.0
004ce30de70a9d554aa990ee22533ff73a4faf42,10.1109/NoF58724.2023.10302813,SAFFIRRE: Selective Aggregate Filtering Through Filter Rule Refinement,,International Conference on Network of the Future,conference,966ed49f-abb2-4051-a7e7-c966d9426b85,2023 14th International Conference on Network of the Future (NoF),42-46,Unknown,2019966ed49f-abb2-4051-a7e7-c966d9426b85,2023,2023-10-04,"Hauke Heseding, Felix Bachmann, Philipp Sebastian Bien, Martina Zitterbart","29769833, 1564351470, 2264975437, 2238326911",https://www.semanticscholar.org/paper/004ce30de70a9d554aa990ee22533ff73a4faf42,Computer Science,29769833,"['JournalArticle', 'Conference']",0.0,11.0
10f0682587cef925a4a7a05c27c07c3ff1bbae61,10.1109/PCCC.2018.8711068,Real-time Distributed-Random-Forest-Based Network Intrusion Detection System Using Apache Spark,,"IEEE International Performance, Computing, and Communications Conference",conference,8f125553-3fd5-4370-a175-f7179db29048,2018 IEEE 37th International Performance Computing and Communications Conference (IPCCC),1-7,,20188f125553-3fd5-4370-a175-f7179db29048,2018,2018-11-01 00:00:00,"Hao Zhang, Shumin Dai, Yongdan Li, Wenjun Zhang","2144614737, 120612853, 2111190419, 2108392612",https://www.semanticscholar.org/paper/10f0682587cef925a4a7a05c27c07c3ff1bbae61,"Computer Science, Engineering",2144614737,"['JournalArticle', 'Conference']",33.0,33.0
a2ba2d6c742c10483a1dc244cf1542354ea2a7bf,10.1109/T-VT.1982.23910,A two-frequency radar for vehicle automatic lateral control,,IEEE Vehicular Technology Conference,conference,c56116d3-225c-47c9-a4d9-f935e32f846c,31st IEEE Vehicular Technology Conference,387-394,31,1982c56116d3-225c-47c9-a4d9-f935e32f846c,1982,1982-02-01 00:00:00,"R. Mayhan, R. Bishel","31151320, 70081198",https://www.semanticscholar.org/paper/a2ba2d6c742c10483a1dc244cf1542354ea2a7bf,Engineering,31151320,['Conference'],39.0,4.0
9beb5c2c17aa059b7c018a18eb88d183563e75f0,10.48550/arXiv.2306.04930,When to Show a Suggestion? Integrating Human Feedback in AI-Assisted Programming,,AAAI Conference on Artificial Intelligence,conference,bdc2e585-4e48-4e36-8af1-6d859763d405,,10137-10144,,2023bdc2e585-4e48-4e36-8af1-6d859763d405,2023,2023-06-08 00:00:00,"Hussein Mozannar, Gagan Bansal, Adam Fourney, E. Horvitz","1389741476, 33340656, 3318905, 145479841",https://www.semanticscholar.org/paper/9beb5c2c17aa059b7c018a18eb88d183563e75f0,Computer Science,1389741476,"['JournalArticle', 'Conference']",24.0,54.0
0ed1201715dd77251421f199b8fd0b064b8ba724,10.48550/arXiv.2306.03928,Designing Decision Support Systems Using Counterfactual Prediction Sets,,International Conference on Machine Learning,conference,fc0a208c-acb7-47dc-a0d4-af8190e21d29,ArXiv,,abs/2306.03928,2023fc0a208c-acb7-47dc-a0d4-af8190e21d29,2023,2023-06-06 00:00:00,"Eleni Straitouri, Manuel Gomez Rodriguez","2127873667, 2193200302",https://www.semanticscholar.org/paper/0ed1201715dd77251421f199b8fd0b064b8ba724,"Computer Science, Mathematics",2127873667,"['JournalArticle', 'Conference']",12.0,69.0
b97efeace4a0c7607d8256fd34dd8826b996c340,10.48550/arXiv.2306.01646,Auditing for Human Expertise,,Neural Information Processing Systems,conference,d9720b90-d60b-48bc-9df8-87a30b9a60dd,ArXiv,,abs/2306.01646,2023d9720b90-d60b-48bc-9df8-87a30b9a60dd,2023,2023-06-02 00:00:00,"Rohan Alur, L. Laine, Darrick K. Li, Manish Raghavan, Devavrat Shah, Dennis L. Shung","2030148603, 120274102, 1409648513, 38009222, 145081804, 16014130",https://www.semanticscholar.org/paper/b97efeace4a0c7607d8256fd34dd8826b996c340,"Computer Science, Mathematics",2030148603,['JournalArticle'],7.0,56.0
28f5160cdd7c186c9c457b06fe6b505d317df96a,10.48550/arXiv.2306.00074,Human-Aligned Calibration for AI-Assisted Decision Making,,Neural Information Processing Systems,conference,d9720b90-d60b-48bc-9df8-87a30b9a60dd,ArXiv,,abs/2306.00074,2023d9720b90-d60b-48bc-9df8-87a30b9a60dd,2023,2023-05-31 00:00:00,"N. C. Benz, Manuel Gomez Rodriguez","2095525016, 2193200302",https://www.semanticscholar.org/paper/28f5160cdd7c186c9c457b06fe6b505d317df96a,"Computer Science, Mathematics",2095525016,['JournalArticle'],16.0,38.0
19cbf7ce2c4e73ff0f884e1bccfb9971fb5a9b62,10.48550/arXiv.2302.06014,Online Recommendations for Agents with Discounted Adaptive Preferences,,International Conference on Algorithmic Learning Theory,conference,595ab61a-e207-4f43-b0fd-46f575477e98,ArXiv,,abs/2302.06014,2023595ab61a-e207-4f43-b0fd-46f575477e98,2023,2023-02-12 00:00:00,"Arpit Agarwal, William Brown","2967743, 2072981790",https://www.semanticscholar.org/paper/19cbf7ce2c4e73ff0f884e1bccfb9971fb5a9b62,Computer Science,2967743,['JournalArticle'],5.0,31.0
781f42c25d132ff9cff4280411738dc10e9ab1e9,10.48550/arXiv.2302.01971,How Bad is Top-K Recommendation under Competing Content Creators?,,International Conference on Machine Learning,conference,fc0a208c-acb7-47dc-a0d4-af8190e21d29,ArXiv,,abs/2302.01971,2023fc0a208c-acb7-47dc-a0d4-af8190e21d29,2023,2023-02-03 00:00:00,"Fan Yao, Chuanhao Li, Denis Nekipelov, Hongning Wang, Haifeng Xu","2068476996, 2118673816, 2307080, 2108883660, 2140349456",https://www.semanticscholar.org/paper/781f42c25d132ff9cff4280411738dc10e9ab1e9,"Computer Science, Economics",2068476996,"['JournalArticle', 'Conference']",23.0,48.0
b42924c654f5284b240c400026249302a48525b4,10.1145/3568162.3578629,Towards Modeling and Influencing the Dynamics of Human Learning,,IEEE/ACM International Conference on Human-Robot Interaction,conference,b49868ed-865c-4154-b70a-8d34e341cf68,Proceedings of the 2023 ACM/IEEE International Conference on Human-Robot Interaction,,,2023b49868ed-865c-4154-b70a-8d34e341cf68,2023,2023-01-02 00:00:00,"Ran Tian, M. Tomizuka, A. Dragan, Andrea V. Bajcsy","1491179197, 1680165, 2745001, 47370841",https://www.semanticscholar.org/paper/b42924c654f5284b240c400026249302a48525b4,"Computer Science, Psychology",1491179197,"['Book', 'JournalArticle']",14.0,58.0
1e8ead5045c4b4de598c4eb570bfd9da14970129,10.1109/ICCV.2013.317,A General Two-Step Approach to Learning-Based Hashing,,IEEE International Conference on Computer Vision,conference,7654260e-79f9-45c5-9663-d72027cf88f3,2013 IEEE International Conference on Computer Vision,2552-2559,,20137654260e-79f9-45c5-9663-d72027cf88f3,2013,2013-09-07 00:00:00,"Guosheng Lin, Chunhua Shen, D. Suter, A. Hengel","2604251, 1780381, 50592201, 5546141",https://www.semanticscholar.org/paper/1e8ead5045c4b4de598c4eb570bfd9da14970129,Computer Science,2604251,"['JournalArticle', 'Conference']",187.0,17.0
dbba489ed41ce287e4f7d73afc6e1b95baf987e5,10.1145/3292147.3292202,"A generalized, rapid authoring tool for intelligent tutoring systems",,Australasian Computer-Human Interaction Conference,conference,67f04833-e136-4a78-839c-e064a4891df0,Proceedings of the 30th Australian Conference on Computer-Human Interaction,,,201867f04833-e136-4a78-839c-e064a4891df0,2018,2018-12-04 00:00:00,"B. Herbert, M. Billinghurst, A. Weerasinghe, Barrett Ens, G. Wigley","36296295, 1684805, 143604716, 2502367, 2237026",https://www.semanticscholar.org/paper/dbba489ed41ce287e4f7d73afc6e1b95baf987e5,"Computer Science, Education",36296295,"['JournalArticle', 'Book']",3.0,47.0
4a9c3d1ecd031b98d0e6c87ee2b555680902f2ba,10.1145/3160489.3160492,Intelligent tutoring systems for programming education: a systematic review,,IFAC Symposium on Advances in Control Education,conference,f64c407a-1940-4e4e-a097-a12dd71a34b5,Proceedings of the 20th Australasian Computing Education Conference,,,2018f64c407a-1940-4e4e-a097-a12dd71a34b5,2018,2018-01-30 00:00:00,"Tyne Crow, Andrew Luxton-Reilly, B. Wünsche","50626666, 1402104736, 3132353",https://www.semanticscholar.org/paper/4a9c3d1ecd031b98d0e6c87ee2b555680902f2ba,"Computer Science, Education",50626666,"['Book', 'JournalArticle', 'Review']",134.0,37.0
1fefe7d2e1333e7911c89d07f7d6148987b0e175,10.1109/ICIS.2016.7550906,Parallelization of a series of extreme learning machine algorithms based on spark,,International Conference on Interaction Sciences,conference,60c45ccc-5528-42eb-85a9-7606a3d9b220,2016 IEEE/ACIS 15th International Conference on Computer and Information Science (ICIS),1-5,,201660c45ccc-5528-42eb-85a9-7606a3d9b220,2016,2016-06-26 00:00:00,"Tiantian Liu, Zhiyi Fang, Chen Zhao, Yingmin Zhou","2115346625, 1801534, 144851415, 2118861686",https://www.semanticscholar.org/paper/1fefe7d2e1333e7911c89d07f7d6148987b0e175,Computer Science,2115346625,"['JournalArticle', 'Conference']",7.0,7.0
ac43fbcd9d11d392e7b72baaec3c3b934ae32609,10.2991/ICICCI-15.2015.13,The Fast Computation Methods for Extreme Learning Machine,"The extreme learning machine (ELM) that is proposed by Huang is designed based on single-hidden layer feedforward neural networks (SLFNs), which can randomly choose the parameters of hidden nodes and the output weights gotten analytically. So it can get the solution fastly. However, the learning time of ELM is mainly spent on calculating the Moore-Penrose generalized inverse matrices of the hidden layer output matrix. This paper mainly focuses on the effective computation of the Moore-Penrose generalized inverse matrices for ELM. Moreover, several methods are proposed, which are tensor product matrix ELM (TPM-ELM), Geninv ELM Numerical experiments show that both Geninv-ELM and TPM-ELM are faster than other kinds of ELM and can reach comparable generalization performance.",International Conference on Intelligent Computing,conference,47e4f61e-9b0e-431f-bd17-e534b53c655b,,55-61,,201547e4f61e-9b0e-431f-bd17-e534b53c655b,2015,2015-09-01 00:00:00,"Tao Dou, Xu Zhou","2076203091, 48667429",https://www.semanticscholar.org/paper/ac43fbcd9d11d392e7b72baaec3c3b934ae32609,"Computer Science, Mathematics",2076203091,,3.0,14.0
228387a5960ed1111e9bf2146728dab01e67736c,10.1109/ICDE.2015.7113355,HaTen2: Billion-scale tensor decompositions,,IEEE International Conference on Data Engineering,conference,764e3630-ddac-4c21-af4b-9d32ffef082e,2015 IEEE 31st International Conference on Data Engineering,1047-1058,,2015764e3630-ddac-4c21-af4b-9d32ffef082e,2015,2015-04-13 00:00:00,"Inah Jeon, E. Papalexakis, U. Kang, C. Faloutsos","2334612, 3000659, 23987228, 1702392",https://www.semanticscholar.org/paper/228387a5960ed1111e9bf2146728dab01e67736c,"Computer Science, Mathematics",2334612,"['JournalArticle', 'Conference']",134.0,33.0
648350eb70d4454a893075ff8425d4ad6530ce3b,10.3390/s21144846,Prediction of Pest Insect Appearance Using Sensors and Machine Learning,"The appearance of pest insects can lead to a loss in yield if farmers do not respond in a timely manner to suppress their spread. Occurrences and numbers of insects can be monitored through insect traps, which include their permanent touring and checking of their condition. Another more efficient way is to set up sensor devices with a camera at the traps that will photograph the traps and forward the images to the Internet, where the pest insect’s appearance will be predicted by image analysis. Weather conditions, temperature and relative humidity are the parameters that affect the appearance of some pests, such as Helicoverpa armigera. This paper presents a model of machine learning that can predict the appearance of insects during a season on a daily basis, taking into account the air temperature and relative humidity. Several machine learning algorithms for classification were applied and their accuracy for the prediction of insect occurrence was presented (up to 76.5%). Since the data used for testing were given in chronological order according to the days when the measurement was performed, the existing model was expanded to take into account the periods of three and five days. The extended method showed better accuracy of prediction and a lower percentage of false detections. In the case of a period of five days, the accuracy of the affected detections was 86.3%, while the percentage of false detections was 11%. The proposed model of machine learning can help farmers to detect the occurrence of pests and save the time and resources needed to check the fields.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,21,20213dbf084c-ef47-4b74-9919-047b40704538,2021,2021-07-01 00:00:00,"D. Marković, D. Vujičić, S. Tanasković, Borislav Dordevic, S. Randjić, Z. Stamenkovic","123119395, 40986551, 49945825, 2122689270, 2675825, 1687828",https://www.semanticscholar.org/paper/648350eb70d4454a893075ff8425d4ad6530ce3b,"Agricultural and Food Sciences, Computer Science, Environmental Science, Medicine",123119395,['JournalArticle'],45.0,40.0
c32bb19d177d0992563ea12bb19558a61205d23e,10.3390/s21062016,Integrating a Low-Cost Electronic Nose and Machine Learning Modelling to Assess Coffee Aroma Profile and Intensity,"Aroma is one of the main attributes that consumers consider when appreciating and selecting a coffee; hence it is considered an important quality trait. However, the most common methods to assess aroma are based on expensive equipment or human senses through sensory evaluation, which is time-consuming and requires highly trained assessors to avoid subjectivity. Therefore, this study aimed to estimate the coffee intensity and aromas using a low-cost and portable electronic nose (e-nose) and machine learning modeling. For this purpose, triplicates of nine commercial coffee samples with different intensity levels were used for this study. Two machine learning models were developed based on artificial neural networks using the data from the e-nose as inputs to (i) classify the samples into low, medium, and high-intensity (Model 1) and (ii) to predict the relative abundance of 45 different aromas (Model 2). Results showed that it is possible to estimate the intensity of coffees with high accuracy (98%; Model 1), as well as to predict the specific aromas obtaining a high correlation coefficient (R = 0.99), and no under- or over-fitting of the models were detected. The proposed contactless, nondestructive, rapid, reliable, and low-cost method showed to be effective in evaluating volatile compounds in coffee, which is a potential technique to be applied within all stages of the production process to detect any undesirable characteristics on–time and ensure high-quality products.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,21,20213dbf084c-ef47-4b74-9919-047b40704538,2021,2021-03-01 00:00:00,"Claudia Gonzalez Viejo, E. Tongson, S. Fuentes","13288046, 30772377, 145298798",https://www.semanticscholar.org/paper/c32bb19d177d0992563ea12bb19558a61205d23e,"Chemistry, Computer Science, Environmental Science, Medicine",13288046,['JournalArticle'],66.0,67.0
b9c86aebba3b0542dafe51db7398ae5a9bfa1c5b,10.1109/ICSE.2019.00024,LEOPARD: Identifying Vulnerable Code for Vulnerability Assessment Through Program Metrics,,International Conference on Software Engineering,conference,a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,2019 IEEE/ACM 41st International Conference on Software Engineering (ICSE),60-71,,2019a36dc29e-4ea1-4567-b0fe-1c06daf8bee8,2019,2019-01-31 00:00:00,"Xiaoning Du, Bihuan Chen, Yuekang Li, Jianmin Guo, Yaqin Zhou, Yang Liu, Yu Jiang","2056539, 144943089, 22799258, 47093589, 2110347097, 144440741, 2116341541",https://www.semanticscholar.org/paper/b9c86aebba3b0542dafe51db7398ae5a9bfa1c5b,Computer Science,2056539,"['Book', 'JournalArticle', 'Conference', 'Review']",88.0,80.0
6f19deca55d6932ed36fe82687d374ccf0f0f248,10.1109/SP.2018.00003,Hackers vs. Testers: A Comparison of Software Vulnerability Discovery Processes,,IEEE Symposium on Security and Privacy,conference,29b9c461-963e-4d11-b2ab-92c182243942,2018 IEEE Symposium on Security and Privacy (SP),374-391,,201829b9c461-963e-4d11-b2ab-92c182243942,2018,2018-05-21 00:00:00,"Daniel Votipka, Rock Stevens, Elissa M. Redmiles, Jeremy Hu, Michelle L. Mazurek","3157105, 40362961, 2391370, 2219944280, 37176218",https://www.semanticscholar.org/paper/6f19deca55d6932ed36fe82687d374ccf0f0f248,Computer Science,3157105,['JournalArticle'],115.0,142.0
